stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,
33700,,Paicaví - El Carmen,,-36.8043453651752,-73.0544630158693,,,0,,
33701,,Paicaví - A Gral. Bonilla,,-36.8009692524873,-73.056597802788,,,0,,
33702,,Duoc - Uc / Paicaví,,-36.7976209123133,-73.0614877212793,,,0,,
33703,,Mall Plaza Trebol,,-36.7915676176071,-73.0700632539447,,,0,,
33704,,Inacap,,-36.7814006232721,-73.0763905851745,,,0,,
33705,,Autopista Concep. Talcahuano - Benavente,,-36.7745280621404,-73.0804863183403,,,0,,
33706,,Autopista Concep. Talcahuano - Rio Colorado / Oriente,,-36.7723538070107,-73.0818247405057,,,0,,
33713,,Autopista Concep. Talcahuano - Rio Lluta,,-36.7700656161956,-73.0830505100766,,,0,,
33714,,Autopista Concep. Talcahuano - Jaime Repullo,,-36.7681232862187,-73.0843862504116,,,0,,
33736,,Almirante Villarroel,,-36.7071361917256,-73.1138905495754,,,0,,
33770,,Autopista Talcahuna Concep. - Rio Lenga,,-36.7696487929943,-73.0837881174739,,,0,,
33771,,Autopista Talcahuna Concep. - Rio Petorca,,-36.7716512430605,-73.0825864878352,,,0,,
33772,,Autopista Talcahuano Concep. - Benavente,,-36.7746891950636,-73.0807706324958,,,0,,
33773,,Inacap / Poniente,,-36.7817550837615,-73.0765837040599,,,0,,
33774,,Mall Plaza Trebol / Poniente,,-36.7919499545494,-73.0706747976001,,,0,,
33775,,Paicaví - Gral Bonilla,,-36.7990277055219,-73.0593258608133,,,0,,
33776,,Paicaví - Calle Nueva,,-36.8017982608649,-73.0561984051019,,,0,,
33777,,Paicaví - Ongolmo,,-36.8048414607948,-73.0541894305497,,,0,,
33778,,Paicaví - Manuel Gutierrez,,-36.8072166619564,-73.0526337493211,,,0,,
33779,,Paicaví - Paredes,,-36.8091708861438,-73.0513275135309,,,0,,
33780,,Paicaví - Brasil / Sur,,-36.8112281363935,-73.0499864090235,,,0,,
33781,,Paicaví - Bandera / Sur,,-36.813371225566,-73.0485997069627,,,0,,
33782,,Paicaví - Gral Cruz,,-36.8155808208215,-73.0471620429307,,,0,,
33783,,Paicaví - Manuel Bulnes,,-36.8174704143694,-73.0460086930543,,,0,,
33784,,Paicaví - Las Heras,,-36.8192633378435,-73.0449009407312,,,0,,
33785,,Paicaví - Maipú / Poniente,,-36.8215114112814,-73.0435169208795,,,0,,
33786,,Paicaví - Barros Arana / Poniente,,-36.8236520654852,-73.042167769745,,,0,,
33787,,Bdo O'Higgins - Ongolmo,,-36.824493710517,-73.0424735415727,,,0,,
33788,,Bdo O'Higgins - Orompello,,-36.8250648215165,-73.0438307393342,,,0,,
33789,,Palacio De Tribunales - Bdo O'Higgins,,-36.826099680964,-73.0463466513902,,,0,,
33790,,Bdo O'Higgins - Colo Colo,,-36.8266192524215,-73.0476180184633,,,0,,
33791,,Bdo O'Higgins - Plaza De Concepción,,-36.8272268459729,-73.0491039622575,,,0,,
33792,,Bdo. O'Higgins - Rengo,,-36.8284549001863,-73.0519900191575,,,0,,
33793,,Bdo O'Higgins - Lincoyán,,-36.8289937778931,-73.0532721150666,,,0,,
33794,,Bdo O'Higgins - Angol,,-36.829373781006,-73.0541491974145,,,0,,
33795,,Bdo O'Higgins - Pedro Villa,,-36.8297086974389,-73.0549914110452,,,0,,
33796,,Bdo O'Higgins - Serrano,,-36.8308723059575,-73.0574080813676,,,0,,
33797,,Barrio Cívico - Bdo O'Higgins,,-36.8312887962184,-73.0588001478463,,,0,,
33798,,Andres Bello,,-36.8342642740742,-73.0574469733983,,,0,,
33799,,Pedro De Valdivia - Rancagua / Ponniente,,-36.8364421388689,-73.056069847662,,,0,,
33800,,Pedro De Valdivia - Juan Calvino,,-36.8407198687076,-73.0545137263834,,,0,,
33801,,Pedro De Valdivia - La Canchas,,-36.841759346146,-73.0539837596007,,,0,,
33802,,Supermercado Sta Isabel,Pedro De Valdivia - Pje 1039,-36.8463984523926,-73.0516904708929,,,0,,
33803,,Pedro De Valdivia - Sta Lucía,,-36.8482084056024,-73.0514321196824,,,0,,
33804,,Pedro De Valdivia - Av. Alemana / Poniente,,-36.8511005929144,-73.0511077609845,,,0,,
33805,,Pedro De Valdivia - Inglesa / Poniente,,-36.8525552305573,-73.0506913480349,,,0,,
33806,,Pedro De Valdivia - Sanders / Poniente,,-36.8553989645118,-73.0498632160015,,,0,,
33828,,Pedro De Valdivia - Corina Vargas,,-36.8606628124595,-73.046946125105,,,0,,
33829,,Cno. A Chiguayante - Errázuriz / Poniente,,-36.8653549555013,-73.0435761180707,,,0,,
33830,,Cno. Chiguayante - Abraham Romero / Poniente,,-36.8676955544033,-73.0428532627411,,,0,,
33831,,Cno. A Chiguayante - Uno Pte / Poniente,,-36.8706959009735,-73.0421619233675,,,0,,
33832,,Cno. A Chiguayante - Ignacio Verdugo / Poniente,,-36.8802728324424,-73.0381164816208,,,0,,
33833,,Cno. A Chiguayante - Pje C / Poniente,,-36.8850646022001,-73.0376289901324,,,0,,
33834,,Cno. A Chiguayante - Las Palmas / Poniente,,-36.8902448889372,-73.0359982070512,,,0,,
33835,,Colón Viejo - Estadio Español / Poniente,,-36.8982203093674,-73.0327352997846,,,0,,
33836,,Colón Viejo / Poniente,,-36.8995925424974,-73.0323213804513,,,0,,
33837,,Colón Viejo - Las Violetas / Poniente,,-36.9014237569484,-73.0317495879717,,,0,,
33838,,Obispor San Miguel / Poniente,,-36.9048016902159,-73.0314799788175,,,0,,
33839,,Obispo Sn Miguel - Calle1,,-36.9067873805399,-73.0316905793733,,,0,,
33840,,Obispo Sn Miguel - Calle Nueva,,-36.9113694598727,-73.031850841362,,,0,,
33841,,Obispo Sn. Miguel - Vilumilla / Poniente,,-36.9132309515109,-73.0307764280587,,,0,,
33842,,Obispo Sn Miguel - 1sur / Poniente,,-36.915904085558,-73.0290700611659,,,0,,
33843,,Manuel Rodriguez - Quintanilla,,-36.9187765547736,-73.0279415217229,,,0,,
33844,,Manuel Rodríguez - Emilio Rojas,,-36.9201891609205,-73.0273675289936,,,0,,
33845,,Manuel Rodriguez - Bolshauzer,,-36.9235165893223,-73.0262155202217,,,0,,
33846,,Manuel Rodriguez - Las Condes,,-36.9264053891785,-73.0249676224775,,,0,,
33847,,Manuel Rodríguez - Corbeta Chacabuco,,-36.9288121920883,-73.0239389953203,,,0,,
33848,,Manuel Rodriguez - Pinares / Poniente,,-36.9320288271748,-73.0225060251541,,,0,,
33849,,Manuel Rodriguez - Libertad,,-36.9339455576769,-73.0216772225685,,,0,,
33850,,Manuel Rodriguez - A. Labarca,,-36.93748838062,-73.020156410057,,,0,,
33851,,Manuel Rodriguez - Central,,-36.9393867514055,-73.0192967620679,,,0,,
33852,,Manuel Rodriguez - Los Aromos,,-36.942855363222,-73.0177907017059,,,0,,
33853,,Manuel Rodriguezz - Esperanza / Poniente,,-36.9464508264373,-73.0162377026863,,,0,,
33854,,Manuel Rodriguez - Porvenir / Poniente,,-36.9482337574073,-73.0154873547144,,,0,,
33855,,Manuel Rodríguez - Dinamarca,,-36.9515069106863,-73.0141186947004,,,0,,
33856,,Italia - Manuel Rodriguez,,-36.952769405698,-73.0139310029335,,,0,,
33857,,Manuel Rodriguez - Francia,,-36.9550885695078,-73.0133114126511,,,0,,
33858,,Manuel Rodriguez - 9 De Abril,,-36.9573422918135,-73.0127099272795,,,0,,
33859,,Grecia - 12 De Octubre,,-36.9580715490613,-73.0125013855286,,,0,,
33860,,Manuel Rodriguez - Calle 201,,-36.958412866917,-73.0118670430966,,,0,,
34408,,Terminal,,-36.9514479651617,-73.0164692737162,,,0,,
34410,,Regimiento Nº7 Chacabuco,,-36.8134442355633,-73.0294809211046,,,,,
34411,,Las Heras - El Roble,,-36.7375815517872,-72.9918696451932,,,0,,
34412,,Las Heras - Hierbas Buenas,,-36.7370764227988,-72.9904132056981,,,0,,
34413,,Los Pinos - Calle 5,,-36.9506264741482,-73.0175949004479,,,0,,
34414,,Los Pinos - Yugoeslavia,,-36.950867617243,-73.0183713999577,,,0,,
34415,,Italia - Yugoeslavia,,-36.9531059246051,-73.0174526805058,,,0,,
34430,,Chiguayante / Oriente,,-36.9155990334802,-73.0283726868219,,,0,,
34431,,Bdo O'Higgins - Arturo Pratt,,-36.9128165162036,-73.0292350170202,,,0,,
34432,,Bdo O'Higgins - Bilbao,,-36.9104746195279,-73.0292853084392,,,0,,
34433,,Bdo O'Higgins - La Plaza,,-36.9082355961368,-73.0295086023397,,,0,,
34434,,Seminario De Concepción,,-36.9051852499543,-73.0298666772432,,,0,,
34435,,Bdo O'Higgins - Colón / Oriente,,-36.9020656100021,-73.0300691840239,,,0,,
34436,,Bdo O'Higgins - Calle1 / Oriente,,-36.8998976585857,-73.0306230601854,,,0,,
34437,,Estadio Español,,-36.8981404091402,-73.0316785094328,,,0,,
34438,,Hotel Terrano,,-36.8960613650944,-73.0326246586628,,,0,,
34442,,Cno A Chiguayante - Av. Nahuelbuta,,-36.8742389798895,-73.0405941721983,,,0,,
34460,,Plaza España,,-36.829730166391,-73.0588886607438,,,0,,
34461,,Arturo Prat - Hipermercado Lider,,-36.828444165532,-73.0597067344934,,,0,,
34462,,Arturo Prat - Los Carrera,,-36.8273599576968,-73.0604333616793,,,0,,
34463,,Los Carrera - Serrano,,-36.8266772209191,-73.0595699418336,,,0,,
34464,,Los Carrera - Angol,,-36.8256294872238,-73.0571023095399,,,0,,
34465,,Los Carrera - Rengo,,-36.8246075036502,-73.0547231901437,,,0,,
34466,,Los Carrera - Anibal Pinto,,-36.8237572716204,-73.0525935161859,,,0,,
34467,,Los Carrera - Castellón,,-36.8224797587646,-73.0495438445359,,,0,,
34468,,Los Carrera - Orompello,,-36.8214448503613,-73.0470440257341,,,0,,
34469,,Los Carrera - Ongolmo,,-36.820895183776,-73.0457404721528,,,0,,
34470,,Los Carrera - Janequeo,,-36.8197936915881,-73.0430958140641,,,0,,
34471,,Los Carrera - Lautaro,,-36.8192654850321,-73.0418593157083,,,0,,
34472,,Los Carrera - Galvarino,,-36.8188188685144,-73.040724741295,,,0,,
34473,,Los Carrera - Maipú,,-36.8178118245917,-73.0382812488824,,,0,,
34474,,Los Carrera - Vilumilla,,-36.8168197982204,-73.0359209049493,,,0,,
34475,,Bomberos / Los Carrera - Fresia,,-36.8158213171365,-73.0336142051965,,,0,,
34476,,Stripcenter Acevedo / Los Carrera,,-36.8151277408897,-73.0319431889802,,,0,,
34477,,Camino A Penco / Oriente,,-36.804454893056,-73.0246502626687,,,0,,
34478,,Camino A Penco / Oriente,,-36.7978722039881,-73.0256775487214,,,0,,
34479,,Camino A Penco - Calle Dos / Oriente,,-36.7916455118577,-73.0250150430948,,,0,,
34480,,Camino A Penco - Los Naranjos / Oriente,,-36.7878564111517,-73.0233735311776,,,0,,
34481,,Ruta 150 / Oriente,,-36.7816525356322,-73.0206323135644,,,0,,
34482,,Ruta 150 / Oriente,,-36.7778994627037,-73.0182424653322,,,0,,
34483,,Ruta 150 / Oriente,,-36.7746167159156,-73.0160752404481,,,0,,
34484,,Ruta 150 / Oriente,,-36.7699114868391,-73.0135164130479,,,0,,
34485,,Ruta 150 - Oriente,,-36.7674233996811,-73.0121377576143,,,0,,
34486,,Ruta 150 / Oriente,,-36.7615058110824,-73.0073151458055,,,0,,
34487,,Ruta 150 / Oriente,,-36.7567546497023,-73.0025810468942,,,0,,
34488,,Ruben Hurtado 78 / Oriente,,-36.7506858003038,-72.9987803567201,,,0,,
34489,,Max Grissar - Abate Molina,,-36.7485259133585,-72.9995447862893,,,0,,
34490,,Max Grissar 137,,-36.7449668028383,-72.9986274708062,,,0,,
34491,,Roberto Ovalle - Piscis / Sur,,-36.7469161670297,-72.9958138335496,,,0,,
34492,,Membrillar - Victoria,,-36.7440963430782,-72.9952666629106,,,0,,
34493,,Membrillar - Cruz,,-36.7428432935448,-72.9958111513406,,,0,,
34494,,Los Carrera - Chacabuco,,-36.7410679259032,-72.9950306285173,,,0,,
34495,,Las Heras - Maipu,,-36.7380909763793,-72.9935902822763,,,0,,
34497,,Infante,,-36.7355868103008,-72.9884820152074,,,0,,
34519,,Infante - Blanco,,-36.7332416330626,-72.9897681344301,,,0,,
34520,,Infante - Los Olivos,,-36.7321883220809,-72.9903421271592,,,0,,
34521,,Central,,-36.7307093630892,-72.9913104046136,,,0,,
34522,,Central / Oriente,,-36.7269903432344,-72.9910395015031,,,0,,
34523,,Central - Victor Orlaly / Oriente,,-36.7262615662149,-72.9909751284868,,,0,,
34524,,Central / Oriente,,-36.7258122577624,-72.990841018036,,,0,,
34525,,Central - El Faro / Oriente,,-36.7248426884608,-72.9903984535486,,,0,,
34526,,Central - Pje 5 / Oriente,,-36.724393371707,-72.9900578130037,,,0,,
34527,,Central - Pje 7 / Oriente,,-36.7236237225471,-72.9894972313195,,,0,,
34528,,Central / Sur,,-36.7227293719354,-72.9880863893777,,,0,,
34529,,C Al Puerto Lirquen / Sur,,-36.7206396467382,-72.9844519961625,,,0,,
34557,,Porvenir - Pje 20 / N,,-36.9500895261146,-73.0214625829831,,,0,,
34558,,Porvenir - 12 De Octubre,,-36.9512571956966,-73.0235822615214,,,0,,
34559,,12 De Octubre - Calle 1,,-36.9524425308139,-73.0229291436262,,,0,,
34560,,Italia - Calle 5 / Sur,,-36.9539268530258,-73.0199190345593,,,0,,
34561,,Italia - Yugoslavia,,-36.9533020479957,-73.0177883619763,,,0,,
34564,,Grecia - 12 De Octubre,,-36.9585730768113,-73.0122251180001,,,0,,
34586,,San Martín - Janequeo,,-36.8249274117406,-73.0403197277337,,,0,,
34587,,Hospital Regional De Concepción - San Martín,,-36.8242296239143,-73.0386326182634,,,0,,
34588,,San Martín - Roosevelt,,-36.8237078891668,-73.0370715726167,,,0,,
34589,,Roosevelt - Valentín Letelier,,-36.822164134656,-73.0360952485353,,,0,,
34590,,Univ Del Desarrollo - Roosevelt,,-36.8214255262124,-73.0359048116952,,,0,,
34591,,Roosevelt - Luis Urrutia Manzano,,-36.8209402737617,-73.0357867944986,,,0,,
34592,,Irarázaval - Pelantaro,,-36.8195381774897,-73.035151110962,,,0,,
34593,,Colegio Salesianos / Irarrazaval - Freire,,-36.818739422034,-73.034418867901,,,0,,
34594,,Irarrazaval - Hospital Guillermo Grant,,-36.817015198371,-73.0329168308526,,,0,,
34595,,Maipú - Plaza Acevedo,,-36.816218563859,-73.0315140355378,,,0,,
34596,,Gral Novoa - Chacabuco,,-36.8161391146795,-73.0292770732194,,,0,,
34597,,Gral Novoa - Bernandino Corral,,-36.8175756290029,-73.0257001300924,,,0,,
34598,,Gral Novoa - Tegualda,,-36.8180694916756,-73.0243230331689,,,0,,
34599,,Superm Sta Isabel / Gral Novoa - Tegualda,,-36.8183099801712,-73.0236804260494,,,0,,
34600,,Gral Novoa - Lago Villarrica,,-36.8189884972103,-73.0218994392635,,,0,,
34601,,Gral Novoa - Caleuche,,-36.8198108689759,-73.0195379722863,,,0,,
34602,,Gral Novoa - Los Lirios,,-36.820293981428,-73.0176979769021,,,0,,
34603,,Av. Collao - Paula Pineda,,-36.8202896871084,-73.0153644550592,,,0,,
34605,,Cno. Nonguén - El Vergel,,-36.8334442044291,-73.0055448878556,,,,,
34626,,Univ. Del Bio Bio / Sur,,-36.821550059531,-73.0095950234681,,,0,,
34627,,Cno. Nonguén - Central / Poniente,,-36.8230272668857,-73.0087286699563,,,0,,
34628,,Cno. Nonguén - Central1 / Poniente,,-36.825185054868,-73.00795619376,,,0,,
34629,,Cno. Nonguén - Río Andalién,,-36.8287189722061,-73.006333457306,,,0,,
34630,,Cesfam Villa Nonguén / Poniente,,-36.8310311736441,-73.0059794057161,,,0,,
34631,,Cno. Nonguén - Calle 1 / Poniente,,-36.8344939778698,-73.0054107774049,,,0,,
34632,,Cno. Nonguén - Estanque / Poniente,,-36.8360288967427,-73.003079937771,,,0,,
34633,,Pque Zoológico Concepción / Poniente,,-36.8400453009314,-73.0069691408426,,,0,,
34634,,Terminal De Buses Las Bahías,,-36.8427585620421,-73.009385811165,,,0,,
34693,,Ruta 150 - Los Mañios / Poniente,,-36.725197410357,-72.9794657696038,,,0,,
34731,,Ruta 150 - El Manzano,,-36.7297033107508,-72.9818046558648,,,0,,
34732,,Ruta 150 - Cementerio,,-36.7306513219665,-72.9826871026307,,,0,,
34733,,Ruta 150,,-36.7319884063242,-72.9845163691789,,,0,,
34734,,Cochrane - Tolten,,-36.7336586542335,-72.9879093635827,,,0,,
34735,,Cochrane - Infante,,-36.7340219337167,-72.9890063870698,,,0,,
34736,,Cochrane - Alcazar,,-36.7345249332403,-72.9905164707452,,,0,,
34737,,Cochrane - Hierbas Buenas,,-36.7349827889157,-72.991734193638,,,0,,
34738,,Cochrane - J Martinez,,-36.7353073703931,-72.9927507508546,,,0,,
34773,,Maipu - Freire,,-36.7367862408129,-72.9940918553621,,,0,,
34774,,Freire - Membrillar,,-36.7382478870705,-72.9976243246347,,,0,,
34775,,Freire - San Vicente,,-36.7391033671153,-72.9999980796129,,,0,,
34776,,San Vicente - Bernardo Ohiggins,,-36.7411861417318,-73.0001911986619,,,0,,
34777,,Ruta 150 / Sur,,-36.7491491705587,-73.000392364338,,,0,,
34778,,Ruta 150 / Poniente,,-36.7515475889711,-73.0000973213464,,,0,,
34779,,Ruta 150 / Poniente,,-36.7566278620791,-73.002897547558,,,0,,
34780,,Ruta 150 / Poniente,,-36.7610588577404,-73.0072936881334,,,0,,
34781,,Ruta 150 - Poniente,,-36.7670087106387,-73.0122530926019,,,0,,
34782,,Ruta 150 / Poniente,,-36.769683737831,-73.0137309897691,,,0,,
34783,,Ruta 150 / Poniente,,-36.7735725667232,-73.0158016551286,,,0,,
34784,,Ruta 150 / Poniente,,-36.7776674407154,-73.0184463132173,,,0,,
34785,,Ruta 150 / Poniente,,-36.781394746003,-73.0208200681955,,,0,,
34792,,Camino A Penco - Los Naranjos / Poniente,,-36.7878628553595,-73.0236927140504,,,0,,
34793,,Camino A Penco - Calle Dos / Poniente,,-36.7917615017804,-73.0253395903856,,,0,,
34794,,Camino A Penco - Calle Ocho,,-36.7941070380912,-73.0257124174386,,,0,,
34795,,Camino A Penco / Poniente,,-36.7969529449645,-73.0259484518319,,,0,,
34796,,Camino A Penco - Calle Cuatro,,-36.7998502917164,-73.0259135831147,,,0,,
34797,,Camino A Penco / Poniente,,-36.8039351711317,-73.0252108443528,,,0,,
34799,,Irarrázaval - Perelló Puig,,-36.8131199847495,-73.0298644769937,,,0,,
34800,,Hospital Clínico Del Sur - Irarrázaval,,-36.8140154290204,-73.0306905973703,,,0,,
34801,,Los Carrera - Fresia,,-36.8156817434743,-73.0340084899217,,,0,,
34802,,Vilumilla - Las Heras,,-36.8156345031002,-73.036038922146,,,0,,
34803,,Vilumilla - Maipú,,-36.8173651995916,-73.034963356331,,,0,,
34804,,Vilumilla - Freire,,-36.81823268038,-73.0343732703477,,,0,,
34805,,Freire - Lientur,,-36.8193019872284,-73.0363634694368,,,0,,
34806,,Lientur - Barros Arana,,-36.8203068643849,-73.036221312359,,,0,,
34807,,Roosevelt - Bdo O'Higgins,,-36.8218163024979,-73.036229358986,,,0,,
34808,,Bdo O'Higgins - Galvarino,,-36.8224797587646,-73.0376267898828,,,0,,
34809,,Bdo O'Higgins - Janequeo,,-36.823551153342,-73.0403250921518,,,0,,
34811,,Bdo O'Higgins - Paicaví,,-36.8240621538892,-73.0414838064462,,,0,,
34828,,Bdo O'Higgins - Serrano,,-36.8307434940775,-73.05748318322,,,0,,
34831,,Pedro De Valdivia - Rancagua / Ponniente,,-36.836667542724,-73.0559571948834,,,0,,
34846,,B Ohiggins - Caupolican,,-36.8973918096586,-73.0322503019124,,,0,,
34847,,Bdo O'Higgins - Calle1 / Poniente,,-36.8999577164419,-73.0307109025306,,,0,,
34848,,Bdo O'Higgins - Colón / Poniente,,-36.902842582791,-73.0301462975331,,,0,,
34849,,Bdo O'Higgins - Pje 6,,-36.9046340406222,-73.0300752189941,,,0,,
34850,,Bdo O'Higgins - Arauco,,-36.907925151643,-73.029743777588,,,0,,
34851,,Bdo O'Higgins - Silva,,-36.9096591207724,-73.0295528587885,,,0,,
34852,,Bdo O'Higgins - Vilumilla,,-36.9123420305836,-73.0294603225774,,,0,,
34853,,Bdo O'Higgins - Portales,,-36.9148350576322,-73.0289667961187,,,0,,
34854,,Chiguayante / Poniente,,-36.9158617321791,-73.0283659812994,,,0,,
34868,,Italia - Portugal,,-36.9528883663733,-73.0156515771523,,,0,,
34869,,Italia - Calle 5 / Norte,,-36.9539102416376,-73.0200021830387,,,0,,
34870,,12 De Octubre - Italia,,-36.9544300156148,-73.0208920058794,,,0,,
34871,,Porvenir - Pje 2,,-36.9509640742672,-73.023073982913,,,0,,
34872,,Porvenir - Pje 20 / Sur,,-36.9501120329944,-73.0214519170113,,,0,,
34873,,Calle 2 - El Molino,,-36.9508708324792,-73.0185839650221,,,0,,
35058,,Cno. Nonguén - Las Vertientes,,-36.836758777429,-73.003439353779,,,0,,
35059,,Cno. Nonguén - Estanque / Oriente,,-36.8360868581106,-73.0029726494104,,,0,,
35060,,Escuela Leopoldo Lucero / Cno Nonguén,,-36.8350049053341,-73.0043861735612,,,0,,
35061,,Cno. Nonguén - Calle 1 / Oriente,,-36.8344446023457,-73.0052713025361,,,0,,
35062,,Cesafam Villa Nonguén / Oriente,,-36.8309023620316,-73.005791651085,,,0,,
35063,,Cno Nonhuén - Río Toltén,,-36.8292557011448,-73.0059794057161,,,0,,
35064,,Cno. Nonguén - Río Palena,,-36.8278516102823,-73.0062073934824,,,0,,
35065,,Cno. Nonguén - Río Itata,,-36.8270765582644,-73.0063415039331,,,0,,
35066,,Cno. Nonguén - Central1 / Oriente,,-36.8253675515583,-73.0076343286783,,,0,,
35067,,Cno. Nonguén - Central / Oriente,,-36.8231625329945,-73.00866429694,,,0,,
35068,,Cno. Nonguén - Collao,,-36.8219043342429,-73.0084443558007,,,0,,
35069,,Univ. Del Bio Bio / Norte,,-36.8213933192866,-73.0095226038247,,,0,,
35070,,Av. Collao - Mercedes Marín Del Solar,,-36.8203734262948,-73.0137470830232,,,0,,
35071,,Escuela René Loubel Bert,,-36.8201329442828,-73.0148441065103,,,0,,
35072,,Av. Collao - Chiloé,,-36.81921609968,-73.0179849732667,,,0,,
35073,,Av. Collao - Cnel José Seguel,,-36.8188038381056,-73.0192563403398,,,0,,
35074,,Estadio Atletico Militar,,-36.8181789999236,-73.0208694710018,,,0,,
35075,,Estadio Collao,,-36.8169357500183,-73.0243134280317,,,0,,
35076,,Collao - Maipú,,-36.8151771288798,-73.0291080940515,,,0,,
35077,,Collao - Irarrazaval,,-36.8146360065546,-73.0303499568254,,,0,,
34530,,Terminal Hualqui,,-36.9651606800613,-72.922671362976,,,0,,
34531,,Bombero Perret - Bio Bio / Norte,,-36.966765836423,-72.9257403128395,,,0,,
34532,,Bombero Perret - Pje Pablo Neruda,,-36.9678159204023,-72.92779837735,,,,,
34535,,Río Bio Bio - Pje Río Gomero,,-36.9651049597399,-72.9268435109406,,,,,
34537,,4 Bombero Perret,,-36.9702982042745,-72.9328208425432,,,0,,
34538,,La Araucana - O722,,-36.9720553979604,-72.9375259394146,,,0,,
34539,,Av La Araucana - Patricio Lynch / N,,-36.9705825008756,-72.9416305292398,,,,,
34540,,O60 - 3 / N,,-36.9646125832052,-72.9529288527556,,,,,
34541,,O60 - 2 / S,,-36.9641378842058,-72.9545931634493,,,,,
34542,,O60 - 2 / N,,-36.9642418253234,-72.9545636591502,,,,,
34546,,O60 - 5 / N,,-36.9694381645239,-72.9445458389819,,,0,,
34547,,O60 - 4 / N,,-36.9690117126817,-72.9450369346887,,,0,,
34548,,O60 - 1 / N,,-36.964223608849,-72.9555842396803,,,0,,
34549,,Talleres Omer Huett / Np,,-36.9670256799808,-72.9972832021303,,,0,,
34679,,Av. Collao - Central / Sur,,-36.821827038082,-73.00795619376,,,0,,
34680,,Av. Collao / P1 Sur,,-36.8220009543343,-73.0051586497575,,,0,,
34682,,Av. Veintiuno De Mayo - Calle A / Poniente,,-36.8187780716834,-72.9873407352716,,,,,
34683,,Av. Collao - P2 / Sur,,-36.8221083098482,-73.0035251844674,,,0,,
34684,,Chile - Concepcion / Poniente,,-36.8254104918928,-72.9947811830789,,,0,,
34685,,Chile - Julio Diestre / Poniente,,-36.8271109097667,-72.9941615927964,,,0,,
34686,,Jorge Giacaman - Los Acacios,,-36.8262134717089,-72.9928580392152,,,0,,
34687,,Jorge Giacaman - Los Alamos / Oriente,,-36.8240986537977,-72.9933113325387,,,0,,
34688,,Jorge Giacaman - Esperanza,,-36.823269886879,-72.9935071337968,,,0,,
34689,,Veintiuno De Mayo / Sur,,-36.8206997935309,-72.9903340805322,,,0,,
34690,,Av. Veintiuno De Mayo - Los Copihues / Oriente,,-36.8194200824502,-72.9879469145089,,,0,,
34691,,Calle A - Calle Dos,,-36.8198065746293,-72.9859513510019,,,0,,
34692,,Collao - Gral Bonilla,,-36.8211313691206,-72.9958613030749,,,0,,
34694,,Av. Collao - P2 / Norte,,-36.8220052485577,-73.0032918322831,,,0,,
34695,,Av Collao - P1 / Norte,,-36.8218570977094,-73.0052015651017,,,0,,
34696,,Av. Collao - Central / Norte,,-36.8217025052141,-73.0073661077768,,,0,,
34789,,Talleres Omer Huett / Sp,,-36.9671639056769,-72.997538682539,,,0,,
34790,,Talleres Omer Huett / No,,-36.9673374910793,-72.996322363615,,,0,,
34791,,Ruta O60,,-36.9655442919357,-72.9565087426454,,,0,,
34798,,Plaza De Hualqui - Irarrázabal,Irarrázabal - La Concepción,-36.9764796319001,-72.9388810135424,,,,,
34810,,Portales - José Miguel Carrera,,-36.9744546874767,-72.9363438952714,,,,,
34818,,O60 - 1 / S,,-36.9642964747199,-72.9553414997646,,,0,,
34819,,O60 - 3 / S,,-36.9645043563801,-72.9533928749152,,,0,,
34820,,O60 - 4 / S,,-36.9691981517207,-72.9450798500329,,,0,,
34821,,O60 - 5 / S,,-36.9699824764696,-72.9441705811769,,,0,,
34822,,Av La Araucana - Patricio Lynch / S,,-36.9708846542325,-72.9412174690515,,,0,,
34823,,Plaza De Hualqui - Manuel Bulnes,,-36.9760167922108,-72.9377279151231,,,0,,
34824,,O - 52,,-36.9735468391527,-72.9323814618692,,,0,,
34874,,Calle 1 - Av La Araucana,,-36.9729675511205,-72.9329589474946,,,0,,
34875,,Guacolda - Bombero Ferret,,-36.9707089339866,-72.9331574309617,,,0,,
34876,,Guacolda - Los Acacios,,-36.9700789092825,-72.9334900248796,,,0,,
34877,,Calle 1 - Los Olivos,,-36.969748894261,-72.9337206948549,,,0,,
34878,,Calle 1 - Los Alerces - / Oriente,,-36.9685166826726,-72.934466348961,,,0,,
34879,,Los Quelues - Javiera Carrera,,-36.967698054555,-72.9347399342805,,,0,,
34880,,Cementerio - Ateuco / Norte,,-36.9665408165428,-72.9351073969156,,,0,,
34881,,Cementerio - El Aguila,,-36.9665643900853,-72.9362956155092,,,0,,
34882,,El Aguila - Pje La Palma,,-36.9653899901851,-72.9366925824434,,,0,,
34883,,El Aguila - Huilliches,,-36.9643891642933,-72.9368803370744,,,0,,
34884,,El Aguila - Picunches,,-36.963129005058,-72.9365236032754,,,0,,
34885,,Lautaro - Pje Paicaví,,-36.9629275490969,-72.9356894362718,,,0,,
34886,,Caupolicán - Lautaro,,-36.9627818146651,-72.9349089134485,,,0,,
34887,,Caupolicán - Colo Colo,,-36.9616673656695,-72.9347560275346,,,0,,
34888,,El Aguila - Colo Colo,,-36.9611851471057,-72.9362151492387,,,0,,
34889,,Cementerio - Ateuco / Sur,,-36.9666801146423,-72.9351073969156,,,0,,
